Date,WET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2013-12-09T00:00:00Z,2013-12-9,73,68,64,58,50,43,73,49,30,30.18,30.12,30.08,6,6,4,16,6,NA,0,2,,203,12,9,2013,12-09,1,49,22.7777777777778,20,17.7777777777778,14.4444444444445,10,6.11111111111109
2013-12-10T00:00:00Z,2013-12-10,74,71,68,52,46,39,47,37,23,30.12,30.08,30.01,19,8,6,23,16,NA,0,1,,188,12,10,2013,12-10,2,49,23.3333333333333,21.6666666666667,20,11.1111111111111,7.77777777777777,3.88888888888891
2013-12-11T00:00:00Z,2013-12-11,75,70,66,60,55,48,78,58,35,30.12,30.06,30.02,7,4,2,18,13,22,0.04,2,Rain-Thunderstorm,207,12,11,2013,12-11,3,49,23.8888888888889,21.1111111111111,18.8888888888889,15.5555555555555,12.7777777777778,8.88888888888891
2013-12-12T00:00:00Z,2013-12-12,68,66,63,60,56,52,83,66,54,30.21,30.12,30.04,6,4,2,21,9,28,0,3,Rain,219,12,12,2013,12-12,4,49,20,18.8888888888889,17.2222222222222,15.5555555555555,13.3333333333333,11.1111111111111
2013-12-13T00:00:00Z,2013-12-13,73,68,64,59,55,48,68,57,32,30.3,30.24,30.18,9,6,2,28,16,36,0,1,,28,12,13,2013,12-13,5,49,22.7777777777778,20,17.7777777777778,15,12.7777777777778,8.88888888888891
2013-12-14T00:00:00Z,2013-12-14,72,68,65,59,57,55,73,66,53,30.33,30.26,30.2,9,6,6,28,23,NA,0,3,,15,12,14,2013,12-14,6,49,22.2222222222222,20,18.3333333333333,15,13.8888888888889,12.7777777777778
2013-12-15T00:00:00Z,2013-12-15,72,68,63,59,56,52,78,62,46,30.3,30.24,30.18,9,6,5,21,14,NA,0,2,,15,12,15,2013,12-15,7,50,22.2222222222222,20,17.2222222222222,15,13.3333333333333,11.1111111111111
2013-12-16T00:00:00Z,2013-12-16,69,66,62,59,55,52,77,64,49,30.3,30.24,30.19,12,6,2,18,9,NA,0,3,Rain,84,12,16,2013,12-16,1,50,20.5555555555555,18.8888888888889,16.6666666666667,15,12.7777777777778,11.1111111111111
2013-12-17T00:00:00Z,2013-12-17,68,64,61,56,54,52,77,65,48,30.39,30.32,30.27,16,7,6,18,9,NA,0,3,,14,12,17,2013,12-17,2,50,20,17.7777777777778,16.1111111111111,13.3333333333333,12.2222222222222,11.1111111111111
2013-12-18T00:00:00Z,2013-12-18,70,66,61,57,55,52,73,64,50,30.42,30.37,30.32,16,7,6,18,12,NA,0,2,,6,12,18,2013,12-18,3,50,21.1111111111111,18.8888888888889,16.1111111111111,13.8888888888889,12.7777777777778,11.1111111111111
2013-12-19T00:00:00Z,2013-12-19,72,67,62,59,55,52,77,64,46,30.42,30.35,30.27,16,7,6,28,16,NA,0,4,,8,12,19,2013,12-19,4,50,22.2222222222222,19.4444444444445,16.6666666666667,15,12.7777777777778,11.1111111111111
2013-12-20T00:00:00Z,2013-12-20,70,67,64,63,54,50,94,63,45,30.39,30.33,30.29,12,6,2,32,22,39,0.02,5,Rain,13,12,20,2013,12-20,5,50,21.1111111111111,19.4444444444445,17.7777777777778,17.2222222222222,12.2222222222222,10
2013-12-21T00:00:00Z,2013-12-21,69,66,62,52,49,46,64,53,38,30.36,30.3,30.25,12,7,6,28,22,33,0,4,,20,12,21,2013,12-21,6,50,20.5555555555555,18.8888888888889,16.6666666666667,11.1111111111111,9.44444444444446,7.77777777777777
2013-12-22T00:00:00Z,2013-12-22,69,64,60,54,51,46,72,58,39,30.39,30.33,30.27,19,7,6,20,11,NA,0,2,,16,12,22,2013,12-22,7,51,20.5555555555555,17.7777777777778,15.5555555555555,12.2222222222222,10.5555555555555,7.77777777777777
2013-12-23T00:00:00Z,2013-12-23,69,64,60,55,53,50,72,64,51,30.39,30.31,30.25,19,7,6,12,9,NA,0,1,,358,12,23,2013,12-23,1,51,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778,11.6666666666667,10
2013-12-24T00:00:00Z,2013-12-24,71,66,60,58,55,48,77,68,53,30.33,30.27,30.23,16,7,6,12,8,NA,0,1,,351,12,24,2013,12-24,2,51,21.6666666666667,18.8888888888889,15.5555555555555,14.4444444444445,12.7777777777778,8.88888888888891
2013-12-25T00:00:00Z,2013-12-25,70,64,57,57,52,46,77,63,48,30.33,30.27,30.23,19,7,6,20,9,NA,0,2,,357,12,25,2013,12-25,3,51,21.1111111111111,17.7777777777778,13.8888888888889,13.8888888888889,11.1111111111111,7.77777777777777
2013-12-26T00:00:00Z,2013-12-26,73,67,61,62,58,54,83,68,54,30.33,30.27,30.22,16,7,6,25,12,NA,0,5,,4,12,26,2013,12-26,4,51,22.7777777777778,19.4444444444445,16.1111111111111,16.6666666666667,14.4444444444445,12.2222222222222
2013-12-27T00:00:00Z,2013-12-27,72,68,65,59,55,50,78,60,49,30.27,30.2,30.14,12,7,6,21,14,NA,0,4,,4,12,27,2013,12-27,5,51,22.2222222222222,20,18.3333333333333,15,12.7777777777778,10
2013-12-28T00:00:00Z,2013-12-28,72,68,63,63,57,52,94,71,49,30.27,30.19,30.12,16,6,1,32,16,38,0.04,4,Rain,12,12,28,2013,12-28,6,51,22.2222222222222,20,17.2222222222222,17.2222222222222,13.8888888888889,11.1111111111111
2013-12-29T00:00:00Z,2013-12-29,68,65,62,56,48,41,73,52,33,30.3,30.24,30.19,16,6,4,33,28,45,0,5,Rain,16,12,29,2013,12-29,7,52,20,18.3333333333333,16.6666666666667,13.3333333333333,8.88888888888891,5
2013-12-30T00:00:00Z,2013-12-30,71,66,61,57,53,46,73,61,35,30.3,30.23,30.18,6,6,6,30,20,24,0,2,,3,12,30,2013,12-30,1,52,21.6666666666667,18.8888888888889,16.1111111111111,13.8888888888889,11.6666666666667,7.77777777777777
2013-12-31T00:00:00Z,2013-12-31,70,65,60,57,45,34,68,46,27,30.33,30.26,30.2,12,7,6,15,8,NA,0,1,,358,12,31,2013,12-31,2,52,21.1111111111111,18.3333333333333,15.5555555555555,13.8888888888889,7.22222222222223,1.11111111111109
2014-01-01T00:00:00Z,2014-1-1,68,62,57,53,51,39,77,65,37,30.3,30.23,30.19,16,7,6,12,8,NA,0,2,,358,1,1,2014,01-01,3,00,20,16.6666666666667,13.8888888888889,11.6666666666667,10.5555555555555,3.88888888888891
2014-01-02T00:00:00Z,2014-1-2,68,62,56,56,52,48,82,69,51,30.27,30.22,30.18,16,7,6,12,8,NA,0,1,,2,1,2,2014,01-02,4,00,20,16.6666666666667,13.3333333333333,13.3333333333333,11.1111111111111,8.88888888888891
2014-01-03T00:00:00Z,2014-1-3,69,63,57,57,55,48,82,70,54,30.33,30.27,30.22,19,8,6,21,10,NA,0,1,,3,1,3,2014,01-03,5,00,20.5555555555555,17.2222222222222,13.8888888888889,13.8888888888889,12.7777777777778,8.88888888888891
2014-01-04T00:00:00Z,2014-1-4,72,67,62,59,55,52,77,64,49,30.39,30.32,30.26,17,7,6,21,15,NA,0,4,,358,1,4,2014,01-04,6,00,22.2222222222222,19.4444444444445,16.6666666666667,15,12.7777777777778,11.1111111111111
2014-01-05T00:00:00Z,2014-1-5,69,64,60,61,56,54,83,70,53,30.3,30.24,30.18,16,7,6,20,14,NA,0,2,,10,1,5,2014,01-05,7,01,20.5555555555555,17.7777777777778,15.5555555555555,16.1111111111111,13.3333333333333,12.2222222222222
2014-01-06T00:00:00Z,2014-1-6,68,63,58,57,55,53,82,71,56,30.21,30.15,30.08,16,7,6,12,7,NA,0,3,,11,1,6,2014,01-06,1,01,20,17.2222222222222,14.4444444444445,13.8888888888889,12.7777777777778,11.6666666666667
2014-01-07T00:00:00Z,2014-1-7,70,64,58,62,58,54,88,80,66,30.12,30.07,30,19,7,6,9,6,NA,0,1,,311,1,7,2014,01-07,2,01,21.1111111111111,17.7777777777778,14.4444444444445,16.6666666666667,14.4444444444445,12.2222222222222
2014-01-08T00:00:00Z,2014-1-8,79,68,58,62,54,39,88,62,22,30.04,29.92,29.79,16,8,6,22,7,33,0,1,,227,1,8,2014,01-08,3,01,26.1111111111111,20,14.4444444444445,16.6666666666667,12.2222222222222,3.88888888888891
2014-01-09T00:00:00Z,2014-1-9,62,60,57,61,55,48,88,78,62,29.86,29.73,29.65,19,6,1,18,9,15,0.24,4,Rain-Snow-Thunderstorm,234,1,9,2014,01-09,4,01,16.6666666666667,15.5555555555555,13.8888888888889,16.1111111111111,12.7777777777778,8.88888888888891
2014-01-10T00:00:00Z,2014-1-10,70,62,54,55,51,46,77,63,41,30.04,29.85,29.71,19,7,6,23,10,30,0,1,,351,1,10,2014,01-10,5,01,21.1111111111111,16.6666666666667,12.2222222222222,12.7777777777778,10.5555555555555,7.77777777777777
2014-01-11T00:00:00Z,2014-1-11,68,62,57,56,52,45,77,65,49,30.18,30.08,29.99,16,7,6,12,6,NA,0,1,,5,1,11,2014,01-11,6,01,20,16.6666666666667,13.8888888888889,13.3333333333333,11.1111111111111,7.22222222222223
2014-01-12T00:00:00Z,2014-1-12,69,62,56,56,51,45,72,61,46,30.3,30.23,30.16,16,8,6,14,5,NA,0,1,,344,1,12,2014,01-12,7,02,20.5555555555555,16.6666666666667,13.3333333333333,13.3333333333333,10.5555555555555,7.22222222222223
2014-01-13T00:00:00Z,2014-1-13,70,66,61,59,54,46,78,64,38,30.39,30.31,30.26,12,7,6,23,14,NA,0.08,2,,2,1,13,2014,01-13,1,02,21.1111111111111,18.8888888888889,16.1111111111111,15,12.2222222222222,7.77777777777777
2014-01-14T00:00:00Z,2014-1-14,68,65,62,62,53,46,95,64,39,30.33,30.28,30.22,16,7,5,25,20,34,0.08,5,Rain,18,1,14,2014,01-14,2,02,20,18.3333333333333,16.6666666666667,16.6666666666667,11.6666666666667,7.77777777777777
2014-01-15T00:00:00Z,2014-1-15,70,65,60,59,53,48,94,66,46,30.24,30.16,30.09,16,7,2,22,14,NA,0.01,4,Rain,358,1,15,2014,01-15,3,02,21.1111111111111,18.3333333333333,15.5555555555555,15,11.6666666666667,8.88888888888891
2014-01-16T00:00:00Z,2014-1-16,70,65,60,59,56,52,88,76,48,30.15,30.1,30.04,11,6,2,22,11,28,0.02,4,Rain,345,1,16,2014,01-16,4,02,21.1111111111111,18.3333333333333,15.5555555555555,15,13.3333333333333,11.1111111111111
2014-01-17T00:00:00Z,2014-1-17,70,64,58,56,51,45,88,62,31,30.09,30.03,29.96,16,7,3,23,11,23,0.03,3,Rain,334,1,17,2014,01-17,5,02,21.1111111111111,17.7777777777778,14.4444444444445,13.3333333333333,10.5555555555555,7.22222222222223
2014-01-18T00:00:00Z,2014-1-18,71,66,61,53,49,45,64,52,35,30.09,30.01,29.94,12,7,6,25,11,33,0,2,Rain,330,1,18,2014,01-18,6,02,21.6666666666667,18.8888888888889,16.1111111111111,11.6666666666667,9.44444444444446,7.22222222222223
2014-01-19T00:00:00Z,2014-1-19,72,66,59,61,55,50,88,68,49,30.15,30.08,30.01,12,6,5,22,7,NA,0.01,3,Rain,328,1,19,2014,01-19,7,03,22.2222222222222,18.8888888888889,15,16.1111111111111,12.7777777777778,10
2014-01-20T00:00:00Z,2014-1-20,71,66,62,59,55,52,82,67,47,30.21,30.16,30.09,19,7,5,30,16,39,0,3,Rain,352,1,20,2014,01-20,1,03,21.6666666666667,18.8888888888889,16.6666666666667,15,12.7777777777778,11.1111111111111
2014-01-21T00:00:00Z,2014-1-21,70,66,61,60,57,55,89,74,54,30.24,30.21,30.16,19,7,5,24,15,NA,0.02,4,Rain,9,1,21,2014,01-21,2,03,21.1111111111111,18.8888888888889,16.1111111111111,15.5555555555555,13.8888888888889,12.7777777777778
2014-01-22T00:00:00Z,2014-1-22,72,67,62,61,58,54,88,75,50,30.24,30.2,30.14,12,6,2,25,16,31,0.04,5,Rain,3,1,22,2014,01-22,3,03,22.2222222222222,19.4444444444445,16.6666666666667,16.1111111111111,14.4444444444445,12.2222222222222
2014-01-23T00:00:00Z,2014-1-23,68,63,58,61,53,46,90,64,37,30.27,30.21,30.16,16,7,4,36,25,48,0.03,5,Rain,14,1,23,2014,01-23,4,03,20,17.2222222222222,14.4444444444445,16.1111111111111,11.6666666666667,7.77777777777777
2014-01-24T00:00:00Z,2014-1-24,68,62,56,56,52,46,73,62,50,30.33,30.24,30.17,11,6,4,43,33,55,0.01,5,Rain,15,1,24,2014,01-24,5,03,20,16.6666666666667,13.3333333333333,13.3333333333333,11.1111111111111,7.77777777777777
2014-01-25T00:00:00Z,2014-1-25,70,66,62,57,52,48,73,61,43,30.36,30.31,30.25,12,7,6,30,26,39,0.01,4,,16,1,25,2014,01-25,6,03,21.1111111111111,18.8888888888889,16.6666666666667,13.8888888888889,11.1111111111111,8.88888888888891
2014-01-26T00:00:00Z,2014-1-26,70,66,62,58,54,50,82,65,47,30.33,30.28,30.22,17,7,6,25,21,NA,0,3,Rain,20,1,26,2014,01-26,7,04,21.1111111111111,18.8888888888889,16.6666666666667,14.4444444444445,12.2222222222222,10
2014-01-27T00:00:00Z,2014-1-27,70,66,62,58,55,52,73,65,50,30.3,30.23,30.16,19,7,6,24,18,NA,0,5,,16,1,27,2014,01-27,1,04,21.1111111111111,18.8888888888889,16.6666666666667,14.4444444444445,12.7777777777778,11.1111111111111
2014-01-28T00:00:00Z,2014-1-28,70,65,60,60,54,50,88,68,51,30.21,30.11,30.04,12,6,1,23,19,33,0,5,Rain,6,1,28,2014,01-28,2,04,21.1111111111111,18.3333333333333,15.5555555555555,15.5555555555555,12.2222222222222,10
2014-01-29T00:00:00Z,2014-1-29,73,66,60,61,52,45,83,62,37,30.12,30.03,29.98,16,7,3,29,19,39,0.02,3,Rain,354,1,29,2014,01-29,3,04,22.7777777777778,18.8888888888889,15.5555555555555,16.1111111111111,11.1111111111111,7.22222222222223
2014-01-30T00:00:00Z,2014-1-30,68,64,59,53,48,43,68,56,38,30.27,30.17,30.07,16,7,6,29,21,41,0.01,4,,1,1,30,2014,01-30,4,04,20,17.7777777777778,15,11.6666666666667,8.88888888888891,6.11111111111109
2014-01-31T00:00:00Z,2014-1-31,71,66,60,54,51,46,72,58,40,30.3,30.25,30.19,16,7,6,28,18,34,0,4,,360,1,31,2014,01-31,5,04,21.6666666666667,18.8888888888889,15.5555555555555,12.2222222222222,10.5555555555555,7.77777777777777
2014-02-01T00:00:00Z,2014-2-1,72,66,60,62,57,52,94,76,57,30.27,30.23,30.18,12,6,2,24,14,NA,0.03,4,Rain,4,2,1,2014,02-01,6,04,22.2222222222222,18.8888888888889,15.5555555555555,16.6666666666667,13.8888888888889,11.1111111111111
2014-02-02T00:00:00Z,2014-2-2,71,66,60,60,56,52,82,71,54,30.21,30.15,30.1,19,7,6,22,12,NA,0,3,,5,2,2,2014,02-02,7,05,21.6666666666667,18.8888888888889,15.5555555555555,15.5555555555555,13.3333333333333,11.1111111111111
2014-02-03T00:00:00Z,2014-2-3,70,64,58,59,55,52,94,69,52,30.18,30.14,30.1,17,7,4,23,13,NA,0,2,,8,2,3,2014,02-03,1,05,21.1111111111111,17.7777777777778,14.4444444444445,15,12.7777777777778,11.1111111111111
2014-02-04T00:00:00Z,2014-2-4,71,66,60,59,56,54,82,70,55,30.21,30.16,30.12,16,7,6,20,10,NA,0,2,,11,2,4,2014,02-04,2,05,21.6666666666667,18.8888888888889,15.5555555555555,15,13.3333333333333,12.2222222222222
2014-02-05T00:00:00Z,2014-2-5,69,64,58,56,54,50,82,66,48,30.24,30.17,30.1,19,8,6,15,8,NA,0,2,,355,2,5,2014,02-05,3,05,20.5555555555555,17.7777777777778,14.4444444444445,13.3333333333333,12.2222222222222,10
2014-02-06T00:00:00Z,2014-2-6,71,64,57,59,54,50,82,66,44,30.24,30.17,30.12,16,7,6,18,7,NA,0.02,2,,12,2,6,2014,02-06,4,05,21.6666666666667,17.7777777777778,13.8888888888889,15,12.2222222222222,10
2014-02-07T00:00:00Z,2014-2-7,69,65,61,62,54,46,89,67,39,30.3,30.25,30.21,12,7,6,20,15,NA,0.02,3,Rain,7,2,7,2014,02-07,5,05,20.5555555555555,18.3333333333333,16.1111111111111,16.6666666666667,12.2222222222222,7.77777777777777
2014-02-08T00:00:00Z,2014-2-8,69,64,59,52,50,48,68,58,41,30.3,30.25,30.2,19,7,6,25,15,NA,0,3,,8,2,8,2014,02-08,6,05,20.5555555555555,17.7777777777778,15,11.1111111111111,10,8.88888888888891
2014-02-09T00:00:00Z,2014-2-9,72,66,60,54,50,48,64,54,36,30.27,30.21,30.15,17,7,6,20,9,31,0,5,,327,2,9,2014,02-09,7,06,22.2222222222222,18.8888888888889,15.5555555555555,12.2222222222222,10,8.88888888888891
2014-02-10T00:00:00Z,2014-2-10,68,64,60,59,54,48,78,62,47,30.36,30.26,30.17,16,6,4,26,19,NA,0,4,,6,2,10,2014,02-10,1,06,20,17.7777777777778,15.5555555555555,15,12.2222222222222,8.88888888888891
2014-02-11T00:00:00Z,2014-2-11,68,64,60,53,51,48,68,60,45,30.36,30.3,30.24,16,7,6,30,19,NA,0,3,,11,2,11,2014,02-11,2,06,20,17.7777777777778,15.5555555555555,11.6666666666667,10.5555555555555,8.88888888888891
2014-02-12T00:00:00Z,2014-2-12,70,66,61,58,53,50,72,63,49,30.36,30.3,30.24,16,7,6,23,19,NA,0,2,,10,2,12,2014,02-12,3,06,21.1111111111111,18.8888888888889,16.1111111111111,14.4444444444445,11.6666666666667,10
2014-02-13T00:00:00Z,2014-2-13,71,66,62,58,55,52,77,64,50,30.33,30.26,30.18,12,7,6,20,14,NA,0,4,,19,2,13,2014,02-13,4,06,21.6666666666667,18.8888888888889,16.6666666666667,14.4444444444445,12.7777777777778,11.1111111111111
2014-02-14T00:00:00Z,2014-2-14,72,66,59,61,57,54,88,74,60,30.24,30.13,30.04,19,7,6,14,7,NA,0,2,,29,2,14,2014,02-14,5,06,22.2222222222222,18.8888888888889,15,16.1111111111111,13.8888888888889,12.2222222222222
2014-02-15T00:00:00Z,2014-2-15,61,56,52,59,50,43,91,73,56,30.12,30.03,29.97,16,6,2,34,18,51,0.24,5,Rain,355,2,15,2014,02-15,6,06,16.1111111111111,13.3333333333333,11.1111111111111,15,10,6.11111111111109
2014-02-16T00:00:00Z,2014-2-16,65,58,50,53,47,43,91,63,36,30.09,30.06,30.01,16,6,3,34,27,55,0.04,4,Rain,1,2,16,2014,02-16,7,07,18.3333333333333,14.4444444444445,10,11.6666666666667,8.33333333333331,6.11111111111109
2014-02-17T00:00:00Z,2014-2-17,70,62,54,55,51,46,82,63,40,30.12,30.06,30.02,16,7,3,26,18,41,0.02,4,Rain,341,2,17,2014,02-17,1,07,21.1111111111111,16.6666666666667,12.2222222222222,12.7777777777778,10.5555555555555,7.77777777777777
2014-02-18T00:00:00Z,2014-2-18,68,64,60,56,50,45,82,58,42,30.3,30.18,30.08,16,7,6,28,18,NA,0.01,4,Rain,4,2,18,2014,02-18,2,07,20,17.7777777777778,15.5555555555555,13.3333333333333,10,7.22222222222223
2014-02-19T00:00:00Z,2014-2-19,69,64,60,52,48,45,68,54,38,30.33,30.28,30.23,12,7,6,30,21,37,0,3,,8,2,19,2014,02-19,3,07,20.5555555555555,17.7777777777778,15.5555555555555,11.1111111111111,8.88888888888891,7.22222222222223
2014-02-20T00:00:00Z,2014-2-20,66,62,58,61,55,50,96,75,57,30.3,30.27,30.22,12,6,2,26,21,NA,0,6,Rain,5,2,20,2014,02-20,4,07,18.8888888888889,16.6666666666667,14.4444444444445,16.1111111111111,12.7777777777778,10
2014-02-21T00:00:00Z,2014-2-21,69,64,60,58,54,48,88,67,45,30.3,30.25,30.21,16,7,4,26,19,NA,0,6,Rain,8,2,21,2014,02-21,5,07,20.5555555555555,17.7777777777778,15.5555555555555,14.4444444444445,12.2222222222222,8.88888888888891
2014-02-22T00:00:00Z,2014-2-22,66,63,60,59,54,50,94,71,48,30.27,30.19,30.12,14,6,4,21,16,NA,0.02,5,Rain,18,2,22,2014,02-22,6,07,18.8888888888889,17.2222222222222,15.5555555555555,15,12.2222222222222,10
2014-02-23T00:00:00Z,2014-2-23,68,64,59,53,50,48,72,60,45,30.18,30.11,30.06,14,7,6,14,5,NA,0.08,5,,4,2,23,2014,02-23,7,08,20,17.7777777777778,15,11.6666666666667,10,8.88888888888891
2014-02-24T00:00:00Z,2014-2-24,67,63,59,58,53,46,95,70,44,30.27,30.19,30.12,12,6,1,25,13,NA,0.08,5,Rain,3,2,24,2014,02-24,1,08,19.4444444444445,17.2222222222222,15,14.4444444444445,11.6666666666667,7.77777777777777
2014-02-25T00:00:00Z,2014-2-25,69,64,60,54,50,46,72,58,40,30.27,30.23,30.19,14,7,6,31,20,33,0,6,Rain,7,2,25,2014,02-25,2,08,20.5555555555555,17.7777777777778,15.5555555555555,12.2222222222222,10,7.77777777777777
2014-02-26T00:00:00Z,2014-2-26,71,66,61,56,54,48,73,63,50,30.36,30.29,30.22,19,7,6,31,22,37,0,4,,6,2,26,2014,02-26,3,08,21.6666666666667,18.8888888888889,16.1111111111111,13.3333333333333,12.2222222222222,8.88888888888891
2014-02-27T00:00:00Z,2014-2-27,71,66,62,54,50,46,72,55,35,30.42,30.38,30.33,9,6,6,34,24,39,0,1,,3,2,27,2014,02-27,4,08,21.6666666666667,18.8888888888889,16.6666666666667,12.2222222222222,10,7.77777777777777
2014-02-28T00:00:00Z,2014-2-28,69,64,60,55,51,46,68,58,44,30.42,30.36,30.3,16,7,6,32,23,41,0,3,,4,2,28,2014,02-28,5,08,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778,10.5555555555555,7.77777777777777
2014-03-01T00:00:00Z,2014-3-1,71,66,62,56,53,50,73,61,43,30.36,30.3,30.23,14,7,6,30,21,38,0,4,,9,3,1,2014,03-01,6,08,21.6666666666667,18.8888888888889,16.6666666666667,13.3333333333333,11.6666666666667,10
2014-03-02T00:00:00Z,2014-3-2,72,66,59,59,54,50,92,66,42,30.27,30.23,30.17,17,7,1,29,21,36,0,5,,5,3,2,2014,03-02,7,09,22.2222222222222,18.8888888888889,15,15,12.2222222222222,10
2014-03-03T00:00:00Z,2014-3-3,69,65,61,58,53,50,83,63,45,30.24,30.18,30.13,12,6,6,31,23,40,0,6,,3,3,3,2014,03-03,1,09,20.5555555555555,18.3333333333333,16.1111111111111,14.4444444444445,11.6666666666667,10
2014-03-04T00:00:00Z,2014-3-4,69,65,61,57,51,48,77,59,44,30.18,30.14,30.08,12,7,6,36,26,46,0,4,,5,3,4,2014,03-04,2,09,20.5555555555555,18.3333333333333,16.1111111111111,13.8888888888889,10.5555555555555,8.88888888888891
2014-03-05T00:00:00Z,2014-3-5,70,66,62,55,52,48,77,61,46,30.12,30.06,30,14,7,6,33,25,45,0,5,Rain,2,3,5,2014,03-05,3,09,21.1111111111111,18.8888888888889,16.6666666666667,12.7777777777778,11.1111111111111,8.88888888888891
2014-03-06T00:00:00Z,2014-3-6,70,66,62,58,55,54,77,67,47,30.04,29.98,29.91,12,6,6,25,21,29,0,5,,13,3,6,2014,03-06,4,09,21.1111111111111,18.8888888888889,16.6666666666667,14.4444444444445,12.7777777777778,12.2222222222222
2014-03-07T00:00:00Z,2014-3-7,70,66,62,57,55,52,77,66,47,29.98,29.93,29.86,11,6,6,20,16,NA,0,3,,20,3,7,2014,03-07,5,09,21.1111111111111,18.8888888888889,16.6666666666667,13.8888888888889,12.7777777777778,11.1111111111111
2014-03-08T00:00:00Z,2014-3-8,68,64,59,57,55,52,82,70,58,29.98,29.9,29.83,12,7,6,21,10,NA,0,4,,3,3,8,2014,03-08,6,09,20,17.7777777777778,15,13.8888888888889,12.7777777777778,11.1111111111111
2014-03-09T00:00:00Z,2014-3-9,75,67,59,59,55,50,83,67,43,30.04,29.95,29.87,12,7,6,22,8,21,0,3,Rain,26,3,9,2014,03-09,7,10,23.8888888888889,19.4444444444445,15,15,12.7777777777778,10
2014-03-10T00:00:00Z,2014-3-10,73,66,58,55,51,43,82,60,26,29.98,29.89,29.8,19,7,3,18,10,NA,0,3,Rain,38,3,10,2014,03-10,1,10,22.7777777777778,18.8888888888889,14.4444444444445,12.7777777777778,10.5555555555555,6.11111111111109
2014-03-11T00:00:00Z,2014-3-11,72,66,59,55,52,45,77,59,33,30.04,29.95,29.85,17,7,6,26,13,24,0,2,,352,3,11,2014,03-11,2,10,22.2222222222222,18.8888888888889,15,12.7777777777778,11.1111111111111,7.22222222222223
2014-03-12T00:00:00Z,2014-3-12,71,66,62,56,51,46,77,56,35,30.15,30.08,29.99,16,7,6,30,17,32,0,2,,359,3,12,2014,03-12,3,10,21.6666666666667,18.8888888888889,16.6666666666667,13.3333333333333,10.5555555555555,7.77777777777777
2014-03-13T00:00:00Z,2014-3-13,72,66,61,57,52,48,68,59,40,30.21,30.16,30.12,11,6,6,24,18,NA,0,2,,6,3,13,2014,03-13,4,10,22.2222222222222,18.8888888888889,16.1111111111111,13.8888888888889,11.1111111111111,8.88888888888891
2014-03-14T00:00:00Z,2014-3-14,70,65,60,54,52,48,72,60,40,30.21,30.17,30.12,12,7,6,26,18,NA,0,2,,9,3,14,2014,03-14,5,10,21.1111111111111,18.3333333333333,15.5555555555555,12.2222222222222,11.1111111111111,8.88888888888891
2014-03-15T00:00:00Z,2014-3-15,71,66,61,56,53,50,73,61,44,30.21,30.16,30.1,11,7,6,26,18,NA,0,2,,7,3,15,2014,03-15,6,10,21.6666666666667,18.8888888888889,16.1111111111111,13.3333333333333,11.6666666666667,10
2014-03-16T00:00:00Z,2014-3-16,70,65,60,58,54,50,73,63,46,30.15,30.09,30.02,19,7,6,25,18,NA,0,1,,7,3,16,2014,03-16,7,11,21.1111111111111,18.3333333333333,15.5555555555555,14.4444444444445,12.2222222222222,10
2014-03-17T00:00:00Z,2014-3-17,74,66,59,57,54,48,77,62,40,30.12,30.08,30.01,14,7,6,26,18,33,0,1,,7,3,17,2014,03-17,1,11,23.3333333333333,18.8888888888889,15,13.8888888888889,12.2222222222222,8.88888888888891
2014-03-18T00:00:00Z,2014-3-18,72,67,62,56,53,46,72,59,44,30.21,30.14,30.09,12,7,6,31,22,32,0,1,,6,3,18,2014,03-18,2,11,22.2222222222222,19.4444444444445,16.6666666666667,13.3333333333333,11.6666666666667,7.77777777777777
2014-03-19T00:00:00Z,2014-3-19,70,66,62,55,52,50,68,60,46,30.21,30.16,30.11,12,6,6,30,21,36,0,3,,11,3,19,2014,03-19,3,11,21.1111111111111,18.8888888888889,16.6666666666667,12.7777777777778,11.1111111111111,10
2014-03-20T00:00:00Z,2014-3-20,70,66,62,54,50,48,72,56,38,30.24,30.19,30.12,16,7,6,24,19,29,0,5,,12,3,20,2014,03-20,4,11,21.1111111111111,18.8888888888889,16.6666666666667,12.2222222222222,10,8.88888888888891
2014-03-21T00:00:00Z,2014-3-21,68,65,62,52,49,46,68,54,38,30.24,30.19,30.15,14,7,6,28,20,NA,0,5,,8,3,21,2014,03-21,5,11,20,18.3333333333333,16.6666666666667,11.1111111111111,9.44444444444446,7.77777777777777
2014-03-22T00:00:00Z,2014-3-22,72,67,62,61,54,49,88,63,45,30.22,30.16,30.12,19,7,4,33,22,41,0,4,Rain,3,3,22,2014,03-22,6,11,22.2222222222222,19.4444444444445,16.6666666666667,16.1111111111111,12.2222222222222,9.44444444444446
